id,first_name,name,nationality,club_name,position1,position2,position3,tm_url
,Bernd,Leno,de,Arsenal,Por,,,https://www.transfermarkt.com/bernd-leno/profil/spieler/72476
,Hector,Bellerin,es,Arsenal,Dd,E,,https://www.transfermarkt.com/hector-bellerin/profil/spieler/191217
,,Sokratis,gr,Arsenal,Dc,Dd,,https://www.transfermarkt.com/sokratis/profil/spieler/34322
,Rob,Holding,gb-eng,Arsenal,Dc,Dd,,https://www.transfermarkt.com/rob-holding/profil/spieler/253341
,Shkodran,Mustafi,de,Arsenal,Dc,Dd,,https://www.transfermarkt.com/shkodran-mustafi/profil/spieler/88590
,Sead,Kolasinac,ba,Arsenal,Ds,E,,https://www.transfermarkt.com/sead-kolasinac/profil/spieler/94005
,Mesut,Ozil,de,Arsenal,T,A,,https://www.transfermarkt.com/mesut-ozil/profil/spieler/35664
,Lucas,Torreira,uy,Arsenal,M,C,,https://www.transfermarkt.com/lucas-torreira/profil/spieler/318077
,Ainsley,Maitland-Niles,gb-eng,Arsenal,Dd,E,,https://www.transfermarkt.com/ainsley-maitland-niles/profil/spieler/285845
,Matteo,Guendouzi,fr,Arsenal,M,C,,https://www.transfermarkt.com/matteo-guendouzi/profil/spieler/465830
,Granit,Xhaka,ch,Arsenal,M,C,,https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455
,Joe,Willock,gb-eng,Arsenal,C,T,,https://www.transfermarkt.com/joe-willock/profil/spieler/340329
,Alexandre,Lacazette,fr,Arsenal,Pc,,,https://www.transfermarkt.com/alexandre-lacazette/profil/spieler/93720
,Pierre-Emerick,Aubameyang,ga,Arsenal,Pc,,,https://www.transfermarkt.com/pierre-emerick-aubameyang/profil/spieler/58864
,Emiliano,Martinez,ar,Arsenal,Por,,,https://www.transfermarkt.com/emiliano-martinez/profil/spieler/111873
,Calum,Chambers,gb-eng,Arsenal,Dc,Dd,,https://www.transfermarkt.com/calum-chambers/profil/spieler/215118
,Matt,Macey,gb-eng,Arsenal,Por,,,https://www.transfermarkt.com/matt-macey/profil/spieler/220491
,Gabriel,Martinelli,br,Arsenal,Pc,,,https://www.transfermarkt.com/gabriel-martinelli/profil/spieler/655488
,Reiss,Nelson,gb-eng,Arsenal,W,,,https://www.transfermarkt.com/reiss-nelson/profil/spieler/340325
,Dani,Ceballos,es,Arsenal,C,T,,https://www.transfermarkt.com/dani-ceballos/profil/spieler/319745
,Nicolas,Pepe,ci,Arsenal,A,,,https://www.transfermarkt.com/nicolas-pepe/profil/spieler/343052
,Kieran,Tierney,gb-sct,Arsenal,Ds,,,https://www.transfermarkt.com/kieran-tierney/profil/spieler/300716
,David,Luiz,br,Arsenal,Dc,,,https://www.transfermarkt.com/david-luiz/profil/spieler/46741
,Bukayo,Saka,gb-eng,Arsenal,E,W,,https://www.transfermarkt.com/bukayo-saka/profil/spieler/433177
,Eddie,Nketiah,gb-eng,Arsenal,Pc,,,https://www.transfermarkt.com/eddie-nketiah/profil/spieler/340324
,Pablo,Mari,es,Arsenal,Dc,,,https://www.transfermarkt.com/pablo-mari/profil/spieler/210178
,Cedric,Soares,pt,Arsenal,Dd,E,,https://www.transfermarkt.com/cedric-soares/profil/spieler/112988
,Orjan,Nyland,no,Aston Villa,Por,,,https://www.transfermarkt.com/orjan-nyland/profil/spieler/73517
,Jed,Steer,gb-eng,Aston Villa,Por,,,https://www.transfermarkt.com/jed-steer/profil/spieler/110867
,Neil,Taylor,gb-wls,Aston Villa,Ds,,,https://www.transfermarkt.com/neil-taylor/profil/spieler/67416
,Ahmed,El Mohamady,eg,Aston Villa,Dd,E,,https://www.transfermarkt.com/ahmed-elmohamady/profil/spieler/66333
,John,McGinn,gb-sct,Aston Villa,M,C,,https://www.transfermarkt.com/john-mcginn/profil/spieler/193116
,Henri,Lansbury,gb-eng,Aston Villa,C,T,,https://www.transfermarkt.com/henri-lansbury/profil/spieler/44794
,Jack,Grealish,gb-eng,Aston Villa,T,W,,https://www.transfermarkt.com/jack-grealish/profil/spieler/203460
,Conor,Hourihane,ie,Aston Villa,M,C,,https://www.transfermarkt.com/conor-hourihane/profil/spieler/61653
,Keinan,Davis,gb-eng,Aston Villa,Pc,,,https://www.transfermarkt.com/keinan-davis/profil/spieler/412660
,,Jota,es,Aston Villa,W,,,https://www.transfermarkt.com/jota/profil/spieler/176591
,,Wesley,br,Aston Villa,Pc,,,https://www.transfermarkt.com/wesley/profil/spieler/381362
,Frederic,Guilbert,fr,Aston Villa,Dd,,,https://www.transfermarkt.com/frederic-guilbert/profil/spieler/354352
,Matt,Targett,gb-eng,Aston Villa,Ds,E,,https://www.transfermarkt.com/matt-targett/profil/spieler/250478
,Kortney,Hause,gb-eng,Aston Villa,Dc,,,https://www.transfermarkt.com/kortney-hause/profil/spieler/233124
,Anwar,El Ghazi,nl,Aston Villa,A,,,https://www.transfermarkt.com/anwar-el-ghazi/profil/spieler/183720
,Tyrone,Mings,gb-eng,Aston Villa,Dc,,,https://www.transfermarkt.com/tyrone-mings/profil/spieler/253677
,Ezri,Konsa,gb-eng,Aston Villa,Dc,,,https://www.transfermarkt.com/ezri-konsa/profil/spieler/413403
,Bjorn,Engels,be,Aston Villa,Dc,,,https://www.transfermarkt.com/bjorn-engels/profil/spieler/193469
,,Trezeguet,eg,Aston Villa,W,A,,https://www.transfermarkt.com/trezeguet/profil/spieler/234189
,Douglas,Luiz,br,Aston Villa,C,,,https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661
,Tom,Heaton,gb-eng,Aston Villa,Por,,,https://www.transfermarkt.com/tom-heaton/profil/spieler/34130
,Marvelous,Nakamba,zw,Aston Villa,M,C,,https://www.transfermarkt.com/marvelous-nakamba/profil/spieler/324882
,Daniel,Drinkwater,gb-eng,Aston Villa,M,C,,https://www.transfermarkt.com/danny-drinkwater/profil/spieler/73491
78,Pepe,Reina,es,Aston Villa,Por,,,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825
,Mbwana,Samatta,tz,Aston Villa,Pc,,,https://www.transfermarkt.com/mbwana-samatta/profil/spieler/182201
,Matija,Sarkic,me,Aston Villa,Por,,,https://www.transfermarkt.com/matija-sarkic/profil/spieler/293257
,Borja,Baston,es,Aston Villa,Pc,,,https://www.transfermarkt.com/borja-baston/profil/spieler/85324
,Artur,Boruc,pl,Bournemouth,Por,,,https://www.transfermarkt.com/artur-boruc/profil/spieler/15220
,Mark,Travers,ie,Bournemouth,Por,,,https://www.transfermarkt.com/mark-travers/profil/spieler/357658
,Simon,Francis,gb-eng,Bournemouth,Dc,Dd,,https://www.transfermarkt.com/simon-francis/profil/spieler/13573
,Steve,Cook,gb-eng,Bournemouth,Dc,,,https://www.transfermarkt.com/steve-cook/profil/spieler/90836
,Nathan,Ake,nl,Bournemouth,Dc,Ds,,https://www.transfermarkt.com/nathan-ake/profil/spieler/177476
,Charlie,Daniels,gb-eng,Bournemouth,Ds,,,https://www.transfermarkt.com/charlie-daniels/profil/spieler/61819
,Adam,Smith,gb-eng,Bournemouth,Dd,Ds,E,https://www.transfermarkt.com/adam-smith/profil/spieler/61841
,Diego,Rico,es,Bournemouth,Ds,E,,https://www.transfermarkt.com/diego-rico/profil/spieler/249513
,Jack,Simpson,gb-eng,Bournemouth,Dc,,,https://www.transfermarkt.com/jack-simpson/profil/spieler/419930
,Chris,Mepham,gb-wls,Bournemouth,Dc,,,https://www.transfermarkt.com/chris-mepham/profil/spieler/480987
,Dan,Gosling,gb-eng,Bournemouth,M,C,,https://www.transfermarkt.com/dan-gosling/profil/spieler/44983
,Andrew,Surman,gb-eng,Bournemouth,M,C,,https://www.transfermarkt.com/andrew-surman/profil/spieler/29975
,Jefferson,Lerma,co,Bournemouth,M,C,,https://www.transfermarkt.com/jefferson-lerma/profil/spieler/262980
,Jordon,Ibe,gb-eng,Bournemouth,E,W,,https://www.transfermarkt.com/jordon-ibe/profil/spieler/195652
,Lewis,Cook,gb-eng,Bournemouth,C,E,,https://www.transfermarkt.com/lewis-cook/profil/spieler/249089
,Junior,Stanislas,gb-eng,Bournemouth,W,A,,https://www.transfermarkt.com/junior-stanislas/profil/spieler/87672
,David,Brooks,gb-wls,Bournemouth,T,A,,https://www.transfermarkt.com/david-brooks/profil/spieler/277033
,Ryan,Fraser,gb-sct,Bournemouth,W,,,https://www.transfermarkt.com/ryan-fraser/profil/spieler/146795
,Callum,Wilson,gb-eng,Bournemouth,Pc,,,https://www.transfermarkt.com/callum-wilson/profil/spieler/123682
,Joshua,King,no,Bournemouth,A,,,https://www.transfermarkt.com/joshua-king/profil/spieler/91059
,Dominic,Solanke,gb-eng,Bournemouth,Pc,,,https://www.transfermarkt.com/dominic-solanke/profil/spieler/258889
,Lloyd,Kelly,gb-eng,Bournemouth,Ds,,,https://www.transfermarkt.com/lloyd-kelly/profil/spieler/480116
,Aaron,Ramsdale,gb-eng,Bournemouth,Por,,,https://www.transfermarkt.com/aaron-ramsdale/profil/spieler/427568
,Jack,Stacey,gb-eng,Bournemouth,Dd,,,https://www.transfermarkt.com/jack-stacey/profil/spieler/249356
,Philip,Billing,dk,Bournemouth,M,C,,https://www.transfermarkt.com/philip-billing/profil/spieler/320411
,Arnaut,Danjuma,nl,Bournemouth,W,,,https://www.transfermarkt.com/arnaut-danjuma/profil/spieler/355861
,Harry,Wilson,gb-wls,Bournemouth,W,A,,https://www.transfermarkt.com/harry-wilson/profil/spieler/279455
,Sam,Surridge,gb-eng,Bournemouth,Pc,,,https://www.transfermarkt.com/sam-surridge/profil/spieler/398402
,Kyle,Taylor,gb-eng,Bournemouth,C,T,,https://www.transfermarkt.com/kyle-taylor/profil/spieler/562254
,Mathew,Ryan,au,Brighton,Por,,,https://www.transfermarkt.com/mathew-ryan/profil/spieler/128969
