id,first_name,name,nationality,club_name,position1,position2,position3,tm_url
47,Mattia,Destro,it,Genoa,Pc,,,https://www.transfermarkt.com/mattia-destro/profil/spieler/88683
112,Paolo,Ghiglione,it,Genoa,Dd,E,,https://www.transfermarkt.com/paolo-ghiglione/profil/spieler/313477
171,Falque,Iago,es,Genoa,A,,,https://www.transfermarkt.com/iago-falque/profil/spieler/59340
38,Lukas,Lerager,dk,Genoa,M,C,,https://www.transfermarkt.com/lukas-lerager/profil/spieler/167105
108,Andrea,Masiello,it,Genoa,Dc,Dd,,https://www.transfermarkt.com/andrea-masiello/profil/spieler/34198
268,Goran,Pandev,mk,Genoa,T,A,,https://www.transfermarkt.com/goran-pandev/profil/spieler/12563
228,Mattia,Perin,it,Genoa,Por,,,https://www.transfermarkt.com/mattia-perin/profil/spieler/110923
74,Andrea,Pinamonti,it,Genoa,Pc,,,https://www.transfermarkt.com/andrea-pinamonti/profil/spieler/315865
104,Cristian,Romero,ar,Genoa,Dc,,,https://www.transfermarkt.com/cristian-romero/profil/spieler/355915
277,Antonio,Sanabria,py,Genoa,Pc,,,https://www.transfermarkt.com/antonio-sanabria/profil/spieler/234523
141,Lasse,Schone,dk,Genoa,C,,,https://www.transfermarkt.com/lasse-schone/profil/spieler/34784
178,Cristian,Zapata,co,Genoa,Dc,,,https://www.transfermarkt.com/cristian-zapata/profil/spieler/34344
,Salvador,Ichazo,uy,Genoa,Por,,,https://www.transfermarkt.com/salvador-ichazo/profil/spieler/131098
,Federico,Marchetti,it,Genoa,Por,,,https://www.transfermarkt.com/federico-marchetti/profil/spieler/22318
,Adama,Soumaoro,fr,Genoa,Dc,,,https://www.transfermarkt.com/adama-soumaoro/profil/spieler/126673
,Davide,Biraschi,it,Genoa,Dc,Dd,,https://www.transfermarkt.com/davide-biraschi/profil/spieler/199927
,Edoardo,Goldaniga,it,Genoa,Dc,,,https://www.transfermarkt.com/edoardo-goldaniga/profil/spieler/242940
,Antonio,Barreca,it,Genoa,Ds,E,,https://www.transfermarkt.com/antonio-barreca/profil/spieler/241889
,Peter,Ankersen,dk,Genoa,Dd,E,,https://www.transfermarkt.com/peter-ankersen/profil/spieler/146889
,Ivan,Radovanovic,rs,Genoa,M,,,https://www.transfermarkt.com/ivan-radovanovic/profil/spieler/46105
,Sebastian,Eriksson,se,Genoa,M,C,,https://www.transfermarkt.com/sebastian-eriksson/profil/spieler/60534
,Valon,Behrami,ch,Genoa,M,,,https://www.transfermarkt.com/valon-behrami/profil/spieler/21905
,Stefano,Sturaro,it,Genoa,M,C,,https://www.transfermarkt.com/stefano-sturaro/profil/spieler/167859
,Francesco,Cassata,it,Genoa,C,,,https://www.transfermarkt.com/francesco-cassata/profil/spieler/301236
,Filip,Jagiello,pl,Genoa,C,,,https://www.transfermarkt.com/filip-jagiello/profil/spieler/242813
,Marko,Pajac,hr,Genoa,Ds,E,,https://www.transfermarkt.com/marko-pajac/profil/spieler/190634
,Andrea,Favilli,it,Genoa,Pc,,,https://www.transfermarkt.com/andrea-favilli/profil/spieler/340151
31,Kwadwo,Asamoah,gh,Inter,Ds,E,,https://www.transfermarkt.com/kwadwo-asamoah/profil/spieler/63531
191,Nicolo,Barella,it,Inter,M,C,,https://www.transfermarkt.com/nicolo-barella/profil/spieler/255942
251,Alessandro,Bastoni,it,Inter,Dc,,,https://www.transfermarkt.com/alessandro-bastoni/profil/spieler/315853
102,Tommaso,Berni,it,Inter,Por,,,https://www.transfermarkt.com/tommaso-berni/profil/spieler/21752
8,Cristiano,Biraghi,it,Inter,Ds,E,,https://www.transfermarkt.com/cristiano-biraghi/profil/spieler/124555
90,Marcelo,Brozovic,hr,Inter,C,,,https://www.transfermarkt.com/marcelo-brozovic/profil/spieler/156617
120,Antonio,Candreva,it,Inter,E,W,,https://www.transfermarkt.com/antonio-candreva/profil/spieler/25488
184,Danilo,D'ambrosio,it,Inter,Dc,Dd,Ds,https://www.transfermarkt.com/danilo-dambrosio/profil/spieler/55769
155,Stefan,De Vrij,nl,Inter,Dc,,,https://www.transfermarkt.com/stefan-de-vrij/profil/spieler/111196
281,Christian,Eriksen,dk,Inter,T,,,https://www.transfermarkt.com/christian-eriksen/profil/spieler/69633
129,Diego,Godin,uy,Inter,Dc,,,https://www.transfermarkt.com/diego-godin/profil/spieler/54928
101,Samir,Handanovic,si,Inter,Por,,,https://www.transfermarkt.com/samir-handanovic/profil/spieler/28021
225,Romelu,Lukaku,be,Inter,Pc,,,https://www.transfermarkt.com/romelu-lukaku/profil/spieler/96341
174,Lautaro,Martinez,ar,Inter,Pc,,,https://www.transfermarkt.com/lautaro-martinez/profil/spieler/406625
272,Victor,Moses,ng,Inter,E,W,,https://www.transfermarkt.com/victor-moses/profil/spieler/59866
103,Daniele,Padelli,it,Inter,Por,,,https://www.transfermarkt.com/daniele-padelli/profil/spieler/27807
130,Andrea,Ranocchia,it,Inter,Dc,,,https://www.transfermarkt.com/andrea-ranocchia/profil/spieler/44327
173,Alexis,Sanchez,cl,Inter,A,,,https://www.transfermarkt.com/alexis-sanchez/profil/spieler/40433
115,Stefano,Sensi,it,Inter,C,,,https://www.transfermarkt.com/stefano-sensi/profil/spieler/216179
128,Milan,Skriniar,sk,Inter,Dc,,,https://www.transfermarkt.com/milan-skriniar/profil/spieler/204069
114,Matias,Vecino,uy,Inter,M,C,,https://www.transfermarkt.com/matias-vecino/profil/spieler/143812
270,Ashley,Young,gb-eng,Inter,Dd,Ds,E,https://www.transfermarkt.com/ashley-young/profil/spieler/14086
,Lucien,Agoume,fr,Inter,C,,,https://www.transfermarkt.com/lucien-agoume/profil/spieler/569384
,Roberto,Gagliardini,it,Inter,M,C,,https://www.transfermarkt.com/roberto-gagliardini/profil/spieler/197471
,,Borja Valero,es,Inter,C,,,https://www.transfermarkt.com/borja-valero/profil/spieler/40372
,Sebastiano,Esposito,it,Inter,Pc,,,https://www.transfermarkt.com/sebastiano-esposito/profil/spieler/538918
235,,Alex Sandro,br,Juventus,Ds,E,,https://www.transfermarkt.com/alex-sandro/profil/spieler/79960
193,Rodrigo,Bentancur,uy,Juventus,C,,,https://www.transfermarkt.com/rodrigo-bentancur/profil/spieler/354362
69,Federico,Bernardeschi,it,Juventus,W,A,,https://www.transfermarkt.com/federico-bernardeschi/profil/spieler/197300
156,Leonardo,Bonucci,it,Juventus,Dc,,,https://www.transfermarkt.com/leonardo-bonucci/profil/spieler/39983
227,Gianluigi,Buffon,it,Juventus,Por,,,https://www.transfermarkt.com/gianluigi-buffon/profil/spieler/5023
229,Giorgio,Chiellini,it,Juventus,Dc,,,https://www.transfermarkt.com/giorgio-chiellini/profil/spieler/29260
42,Juan,Cuadrado,co,Juventus,E,W,,https://www.transfermarkt.com/juan-cuadrado/profil/spieler/91970
9,Luiz,Danilo,br,Juventus,Dd,Ds,E,https://www.transfermarkt.com/danilo/profil/spieler/145707
28,Matthijs,De Ligt,nl,Juventus,Dc,,,https://www.transfermarkt.com/matthijs-de-ligt/profil/spieler/326031
111,Mattia,De Sciglio,it,Juventus,Dd,Ds,E,https://www.transfermarkt.com/mattia-de-sciglio/profil/spieler/88682
20,,Douglas Costa,br,Juventus,W,,,https://www.transfermarkt.com/douglas-costa/profil/spieler/75615
45,Paulo,Dybala,ar,Juventus,A,,,https://www.transfermarkt.com/paulo-dybala/profil/spieler/206050
150,Gonzalo,Higuain,ar,Juventus,Pc,,,https://www.transfermarkt.com/gonzalo-higuain/profil/spieler/39153
216,Sami,Khedira,de,Juventus,C,,,https://www.transfermarkt.com/sami-khedira/profil/spieler/29401
37,Blaise,Matuidi,fr,Juventus,M,C,,https://www.transfermarkt.com/blaise-matuidi/profil/spieler/33923
66,Miralem,Pjanic,ba,Juventus,C,,,https://www.transfermarkt.com/miralem-pjanic/profil/spieler/44162
14,Adrien,Rabiot,fr,Juventus,C,,,https://www.transfermarkt.com/adrien-rabiot/profil/spieler/182913
218,Aaron,Ramsey,gb-wls,Juventus,T,,,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057
100,Cristiano,Ronaldo,pt,Juventus,Pc,,,https://www.transfermarkt.com/cristiano-ronaldo/profil/spieler/8198
226,Wojciech,Szczesny,pl,Juventus,Por,,,https://www.transfermarkt.com/wojciech-szczesny/profil/spieler/44058
,Carlo,Pinsoglio,it,Juventus,Por,,,https://www.transfermarkt.com/carlo-pinsoglio/profil/spieler/75411
,Merih,Demiral,tr,Juventus,Dc,,,https://www.transfermarkt.com/merih-demiral/profil/spieler/340879
,Daniele,Rugani,it,Juventus,Dc,,,https://www.transfermarkt.com/daniele-rugani/profil/spieler/162959
3,Francesco,Acerbi,it,Lazio,Dc,,,https://www.transfermarkt.com/francesco-acerbi/profil/spieler/131075
290,Felipe,Caicedo,ec,Lazio,Pc,,,https://www.transfermarkt.com/felipe-caicedo/profil/spieler/37834
221,Joaquin,Correa,ar,Lazio,A,,,https://www.transfermarkt.com/joaquin-correa/profil/spieler/227081
75,Ciro,Immobile,it,Lazio,Pc,,,https://www.transfermarkt.com/ciro-immobile/profil/spieler/105521
11,Manuel,Lazzari,it,Lazio,E,,,https://www.transfermarkt.com/manuel-lazzari/profil/spieler/331401
212,Lucas,Leiva,br,Lazio,M,C,,https://www.transfermarkt.com/lucas-leiva/profil/spieler/41414
169,,Luis Alberto,es,Lazio,T,,,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220
182,,Luiz Felipe,br,Lazio,Dc,,,https://www.transfermarkt.com/luiz-felipe/profil/spieler/457931
188,Senad,Lulic,ba,Lazio,E,C,,https://www.transfermarkt.com/senad-lulic/profil/spieler/61449
241,Sergej,Milinkovic,rs,Lazio,C,T,,https://www.transfermarkt.com/sergej-milinkovic-savic/profil/spieler/266302
113,Marco,Parolo,it,Lazio,M,C,,https://www.transfermarkt.com/marco-parolo/profil/spieler/84545
183,Stefan,Radu,ro,Lazio,Dc,Ds,,https://www.transfermarkt.com/stefan-radu/profil/spieler/44420
26,Thomas,Strakosha,al,Lazio,Por,,,https://www.transfermarkt.com/thomas-strakosha/profil/spieler/222209
,Silvio,Proto,be,Lazio,Por,,,https://www.transfermarkt.com/silvio-proto/profil/spieler/12518
,Guido,Guerrieri,it,Lazio,Por,,,https://www.transfermarkt.com/guido-guerrieri/profil/spieler/256996
,,Patric,es,Lazio,Dc,Dd,E,https://www.transfermarkt.com/patric/profil/spieler/126729
,Denis,Vavro,sk,Lazio,Dc,,,https://www.transfermarkt.com/denis-vavro/profil/spieler/239962
,,Bastos,ao,Lazio,Dc,,,https://www.transfermarkt.com/bastos/profil/spieler/195810
,Nicolo,Armini,it,Lazio,Dc,Dd,Ds,https://www.transfermarkt.com/nicolo-armini/profil/spieler/421775
,Jorge,Silva,pt,Lazio,Dc,,,https://www.transfermarkt.com/jorge-silva/profil/spieler/462251
,Jordan,Lukaku,be,Lazio,E,,,https://www.transfermarkt.com/jordan-lukaku/profil/spieler/140804
,Danilo,Cataldi,it,Lazio,M,C,,https://www.transfermarkt.com/danilo-cataldi/profil/spieler/199733
,Adam,Marusic,me,Lazio,E,,,https://www.transfermarkt.com/adam-marusic/profil/spieler/239802
,Djavan,Anderson,nl,Lazio,E,,,https://www.transfermarkt.com/djavan-anderson/profil/spieler/215089
,,Jony,es,Lazio,E,W,,https://www.transfermarkt.com/jony/profil/spieler/228761
,Andre,Anderson,it,Lazio,T,,,https://www.transfermarkt.com/andre-anderson/profil/spieler/601577
,Ricardo,Kishna,nl,Lazio,W,A,,https://www.transfermarkt.com/ricardo-kishna/profil/spieler/159026
,Bobby,Adekanye,nl,Lazio,A,,,https://www.transfermarkt.com/bobby-adekanye/profil/spieler/331514
83,Marco,Calderoni,it,Lecce,Ds,E,,https://www.transfermarkt.com/marco-calderoni/profil/spieler/75327
288,Giulio,Donati,it,Lecce,Dd,E,,https://www.transfermarkt.com/giulio-donati/profil/spieler/88684
96,Filippo,Falco,it,Lecce,A,,,https://www.transfermarkt.com/filippo-falco/profil/spieler/70689
175,Gianluca,Lapadula,it,Lecce,Pc,,,https://www.transfermarkt.com/gianluca-lapadula/profil/spieler/130394
266,Marco,Mancosu,it,Lecce,T,,,https://www.transfermarkt.com/marco-mancosu/profil/spieler/51736
162,Yevhen,Shakhov,ua,Lecce,M,C,,https://www.transfermarkt.com/yevhen-shakhov/profil/spieler/58970
,,Gabriel,br,Lecce,Por,,,https://www.transfermarkt.com/gabriel/profil/spieler/79242
,Mauro,Vigorito,it,Lecce,Por,,,https://www.transfermarkt.com/mauro-vigorito/profil/spieler/88595
,Gianmarco,Chironi,it,Lecce,Por,,,https://www.transfermarkt.com/gianmarco-chironi/profil/spieler/297367
,Fabio,Lucioni,it,Lecce,Dc,,,https://www.transfermarkt.com/fabio-lucioni/profil/spieler/160561
,Biagio,Meccariello,it,Lecce,Dc,,,https://www.transfermarkt.com/biagio-meccariello/profil/spieler/124002
,Luca,Rossettini,it,Lecce,Dc,Dd,,https://www.transfermarkt.com/luca-rossettini/profil/spieler/60128
,Nehuen,Paz,ar,Lecce,Dc,Ds,,https://www.transfermarkt.com/nehuen-paz/profil/spieler/284724
,Cristian,Dell'Orco,it,Lecce,Dc,Ds,,https://www.transfermarkt.com/cristian-dellorco/profil/spieler/240244
,Brayan,Vera,co,Lecce,Ds,E,,https://www.transfermarkt.com/brayan-vera/profil/spieler/642967
,Andrea,Rispoli,it,Lecce,Dd,E,,https://www.transfermarkt.com/andrea-rispoli/profil/spieler/74448
